"prov","kabkot","kecamatan","code_prov","code_kab","code_kec","KPwDN","KPwDN_Code"
"KALIMANTAN BARAT","KAB. BENGKAYANG","SUNGAI RAYA",61,2,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. BENGKAYANG","SUNGAI RAYA KEPULAUAN",61,2,12,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. BENGKAYANG","SUTI SEMARANG",61,2,51,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. BENGKAYANG","TERIAK",61,2,41,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. BENGKAYANG","TUJUH BELAS",61,2,61,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","AIR BESAR",61,3,110,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","BANYUKE HULU",61,3,81,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","JELIMPO",61,3,31,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","KUALA BEHE",61,3,100,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","MANDOR",61,3,50,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","MEMPAWAH HULU",61,3,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","MENJALIN",61,3,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","MENYUKE",61,3,80,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","MERANTI",61,3,90,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","NGABANG",61,3,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","SEBANGKI",61,3,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","SENGAH TEMILA",61,3,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. LANDAK","SOMPAK",61,3,71,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","ANJONGAN",61,4,91,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","JONGKAT",61,4,80,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","MEMPAWAH HILIR",61,4,100,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","MEMPAWAH TIMUR",61,4,101,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","SADANIANG",61,4,121,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","SEGEDONG",61,4,81,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","SUNGAI KUNYIT",61,4,110,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","SUNGAI PINYUH",61,4,90,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. MEMPAWAH","TOHO",61,4,120,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","BALAI",61,5,160,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","BEDUAI",61,5,190,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","BONTI",61,5,130,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","ENTIKONG",61,5,220,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","JANGKANG",61,5,120,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","KAPUAS",61,5,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","KEMBAYAN",61,5,180,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","MELIAU",61,5,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","MUKOK",61,5,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","NOYAN",61,5,200,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","PARINDU",61,5,140,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","SEKAYAM",61,5,210,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","TAYAN HILIR",61,5,150,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","TAYAN HULU",61,5,170,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SANGGAU","TOBA",61,5,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","AIR UPAS",61,6,32,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","BENUA KAYONG",61,6,61,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","DELTA PAWAN",61,6,71,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","HULU SUNGAI",61,6,101,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","JELAI HULU",61,6,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","KENDAWANGAN",61,6,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","MANIS MATA",61,6,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","MARAU",61,6,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","MATAN HILIR SELATAN",61,6,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","MATAN HILIR UTARA",61,6,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","MUARA PAWAN",61,6,72,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","NANGA TAYAP",61,6,90,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","PEMAHAN",61,6,51,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SANDAI",61,6,100,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SIMPANG DUA",61,6,121,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SIMPANG HULU",61,6,120,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SINGKUP",61,6,31,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SUNGAI LAUR",61,6,110,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","SUNGAI MELAYU RAYAK",61,6,52,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KETAPANG","TUMBANG TITI",61,6,50,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","AMBALAU",61,7,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","BINJAI HULU",61,7,180,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","DEDAI",61,7,150,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KAYAN HILIR",61,7,160,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KAYAN HULU",61,7,80,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KELAM PERMAI",61,7,170,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KETUNGAU HILIR",61,7,190,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KETUNGAU HULU",61,7,210,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","KETUNGAU TENGAH",61,7,200,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","SEPAUK",61,7,110,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","SERAWAI",61,7,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","SINTANG",61,7,140,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","SUNGAI TEBELIAN",61,7,130,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SINTANG","TEMPUNAK",61,7,120,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK BARAT",61,71,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK KOTA",61,71,31,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK SELATAN",61,71,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK TENGGARA",61,71,11,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK TIMUR",61,71,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA PONTIANAK","PONTIANAK UTARA",61,71,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA SINGKAWANG","SINGKAWANG BARAT",61,72,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA SINGKAWANG","SINGKAWANG SELATAN",61,72,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA SINGKAWANG","SINGKAWANG TENGAH",61,72,50,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA SINGKAWANG","SINGKAWANG TIMUR",61,72,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KOTA SINGKAWANG","SINGKAWANG UTARA",61,72,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BADAU",61,8,200,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BATANG LUPAR",61,8,210,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BIKA",61,8,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BOYAN TANJUNG",61,8,110,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BUNUT HILIR",61,8,100,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","BUNUT HULU",61,8,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","EMBALOH HILIR",61,8,90,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","EMBALOH HULU",61,8,220,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","EMPANANG",61,8,180,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","HULU GURUNG",61,8,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","JONGKONG",61,8,130,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","KALIS",61,8,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","MENTEBAH",61,8,50,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","PENGKADAN",61,8,120,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","PURING KENCANA",61,8,190,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","PUTUSSIBAU SELATAN",61,8,80,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","PUTUSSIBAU UTARA",61,8,230,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SEBERUANG",61,8,160,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SELIMBAU",61,8,140,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SEMITAU",61,8,170,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SILAT HILIR",61,8,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SILAT HULU",61,8,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. KAPUAS HULU","SUHAID",61,8,150,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","BELITANG",61,9,60,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","BELITANG HILIR",61,9,50,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","BELITANG HULU",61,9,70,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","NANGA MAHAP",61,9,10,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","NANGA TAMAN",61,9,20,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","SEKADAU HILIR",61,9,40,"KPwDN Kalimantan Barat",15
"KALIMANTAN BARAT","KAB. SEKADAU","SEKADAU HULU",61,9,30,"KPwDN Kalimantan Barat",15
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","ARUT SELATAN",62,1,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","ARUT UTARA",62,1,70,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","KOTAWARINGIN LAMA",62,1,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","KUMAI",62,1,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","PANGKALAN BANTENG",62,1,61,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN BARAT","PANGKALAN LADA",62,1,62,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","BANAMA TINGANG",62,10,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","JABIREN RAYA",62,10,41,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","KAHAYAN HILIR",62,10,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","KAHAYAN KUALA",62,10,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","KAHAYAN TENGAH",62,10,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","MALIKU",62,10,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","PANDIH BATU",62,10,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. PULANG PISAU","SEBANGAU KUALA",62,10,11,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","DAMANG BATU",62,11,61,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","KAHAYAN HULU UTARA",62,11,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","KURUN",62,11,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","MANUHING",62,11,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","MANUHING RAYA",62,11,11,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","MIHING RAYA",62,11,31,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","MIRI MANASA",62,11,62,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","RUNGAN",62,11,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","RUNGAN BARAT",62,11,22,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","RUNGAN HULU",62,11,21,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","SEPANG",62,11,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. GUNUNG MAS","TEWAH",62,11,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","AWANG",62,12,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","BENUA LIMA",62,12,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","DUSUN TENGAH",62,12,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","DUSUN TIMUR",62,12,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","KARUSEN JANANG",62,12,53,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","PAJU EPAT",62,12,21,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","PAKU",62,12,52,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","PATANGKEP TUTUI",62,12,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","PEMATANG KARAU",62,12,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO TIMUR","RAREN BATUAH",62,12,51,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","BARITO TUHUP RAYA",62,13,31,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","LAUNG TUHUP",62,13,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","MURUNG",62,13,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","PERMATA INTAN",62,13,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","SERIBU RIAM",62,13,51,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","SUMBER BARITO",62,13,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","SUNGAI BABUAT",62,13,11,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","TANAH SIANG",62,13,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","TANAH SIANG SELATAN",62,13,41,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. MURUNG RAYA","UUT MURUNG",62,13,52,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","ANTANG KALANG",62,2,230,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","BAAMANG",62,2,120,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","BUKIT SANTUAI",62,2,211,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","CEMPAGA",62,2,190,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","CEMPAGA HULU",62,2,191,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","KOTA BESI",62,2,110,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","MENTAWA BARU/KETAPANG",62,2,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","MENTAYA HILIR SELATAN",62,2,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","MENTAYA HILIR UTARA",62,2,70,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","MENTAYA HULU",62,2,210,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","PARENGGEAN",62,2,200,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","PULAU HANAUT",62,2,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","SERANAU",62,2,61,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","TELAGA ANTANG",62,2,231,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","TELAWANG",62,2,111,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","TELUK SAMPIT",62,2,21,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KOTAWARINGIN TIMUR","TUALAN HULU",62,2,201,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","BASARANG",62,3,70,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","BATAGUH",62,3,41,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","DADAHUP",62,3,101,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS BARAT",62,3,110,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS HILIR",62,3,80,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS HULU",62,3,180,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS KUALA",62,3,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS MURUNG",62,3,100,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS TENGAH",62,3,170,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","KAPUAS TIMUR",62,3,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","MANDAU TALAWANG",62,3,181,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","MANTANGAI",62,3,150,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","PASAK TALAWANG",62,3,171,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","PULAU PETAK",62,3,90,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","SELAT",62,3,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","TAMBAN CATUR",62,3,21,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. KAPUAS","TIMPAH",62,3,160,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","DUSUN HILIR",62,4,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","DUSUN SELATAN",62,4,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","DUSUN UTARA",62,4,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","GUNUNG BINTANG AWAI",62,4,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","JENAMAS",62,4,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO SELATAN","KARAU KUALA",62,4,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","GUNUNG PUREI",62,5,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","GUNUNG TIMANG",62,5,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","LAHEI",62,5,60,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","LAHEI BARAT",62,5,61,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","MONTALLAT",62,5,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","TEWEH  BARU",62,5,51,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","TEWEH SELATAN",62,5,52,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","TEWEH TENGAH",62,5,50,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. BARITO UTARA","TEWEH TIMUR",62,5,40,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. SUKAMARA","BALAI RIAM",62,6,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. SUKAMARA","JELAI",62,6,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. SUKAMARA","PANTAI LUNCI",62,6,11,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. SUKAMARA","PERMATA KECUBUNG",62,6,31,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. SUKAMARA","SUKAMARA",62,6,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","BATANGKAWA",62,7,31,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","BELANTIKAN RAYA",62,7,21,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","BULIK",62,7,10,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","BULIK TIMUR",62,7,13,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","DELANG",62,7,30,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","LAMANDAU",62,7,20,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","MENTHOBI RAYA",62,7,12,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KAB. LAMANDAU","SEMATU JAYA",62,7,11,"KPwDN Kalimantan Tengah",17
"KALIMANTAN TENGAH","KOTA PALANGKARAYA","BUKIT BATU",62,71,20,"KPwDN Kalimantan Tengah",17
