"prov","kabkot","kecamatan","code_prov","code_kab","code_kec"
"BENGKULU","KAB. LEBONG","TUBEI","17","07","042"
"BENGKULU","KAB. LEBONG","URAM JAYA","17","07","052"
"BENGKULU","KAB. KEPAHIANG","BERMANI ILIR","17","08","020"
"BENGKULU","KAB. KEPAHIANG","KABA WETAN","17","08","060"
"BENGKULU","KAB. KEPAHIANG","KEPAHIANG","17","08","050"
"BENGKULU","KAB. KEPAHIANG","MERIGI","17","08","080"
"BENGKULU","KAB. KEPAHIANG","MUARA KEMUMU","17","08","010"
"BENGKULU","KAB. KEPAHIANG","SEBERANG MUSI","17","08","030"
"BENGKULU","KAB. KEPAHIANG","TEBAT KARAI","17","08","040"
"BENGKULU","KAB. KEPAHIANG","UJAN MAS","17","08","070"
"BENGKULU","KAB. BENGKULU TENGAH","BANG HAJI","17","09","061"
"BENGKULU","KAB. BENGKULU TENGAH","KARANG TINGGI","17","09","020"
"BENGKULU","KAB. BENGKULU TENGAH","MERIGI KELINDANG","17","09","031"
"BENGKULU","KAB. BENGKULU TENGAH","MERIGI SAKTI","17","09","041"
"BENGKULU","KAB. BENGKULU TENGAH","PAGAR JATI","17","09","040"
"BENGKULU","KAB. BENGKULU TENGAH","PEMATANG TIGA","17","09","060"
"BENGKULU","KAB. BENGKULU TENGAH","PONDOK KELAPA","17","09","050"
"BENGKULU","KAB. BENGKULU TENGAH","PONDOK KUBANG","17","09","051"
"BENGKULU","KAB. BENGKULU TENGAH","SEMIDANG LAGAN","17","09","011"
"BENGKULU","KAB. BENGKULU TENGAH","TABA PENANJUNG","17","09","030"
"BENGKULU","KAB. BENGKULU TENGAH","TALANG EMPAT","17","09","010"
"BENGKULU","KOTA BENGKULU","GADING CEMPAKA","17","71","020"
"BENGKULU","KOTA BENGKULU","KAMPUNG MELAYU","17","71","011"
"BENGKULU","KOTA BENGKULU","MUARA BANGKA HULU","17","71","040"
"BENGKULU","KOTA BENGKULU","RATU AGUNG","17","71","021"
"BENGKULU","KOTA BENGKULU","RATU SAMBAN","17","71","022"
"BENGKULU","KOTA BENGKULU","SELEBAR","17","71","010"
"BENGKULU","KOTA BENGKULU","SINGARAN PATI","17","71","023"
"BENGKULU","KOTA BENGKULU","SUNGAI SERUT","17","71","031"
"BENGKULU","KOTA BENGKULU","TELUK SEGARA","17","71","030"
"LAMPUNG","KAB. LAMPUNG BARAT","AIR HITAM","18","01","064"
"LAMPUNG","KAB. LAMPUNG BARAT","BALIK BUKIT","18","01","040"
"LAMPUNG","KAB. LAMPUNG BARAT","BANDAR NEGERI SUOH","18","01","056"
"LAMPUNG","KAB. LAMPUNG BARAT","BATU BRAK","18","01","053"
"LAMPUNG","KAB. LAMPUNG BARAT","BATU KETULIS","18","01","055"
"LAMPUNG","KAB. LAMPUNG BARAT","BELALAU","18","01","050"
"LAMPUNG","KAB. LAMPUNG BARAT","GEDUNG SURIAN","18","01","062"
"LAMPUNG","KAB. LAMPUNG BARAT","KEBUN TEBU","18","01","063"
"LAMPUNG","KAB. LAMPUNG BARAT","LUMBOK SEMINUNG","18","01","042"
"LAMPUNG","KAB. LAMPUNG BARAT","PAGAR DEWA","18","01","054"
"LAMPUNG","KAB. LAMPUNG BARAT","SEKINCAU","18","01","051"
"LAMPUNG","KAB. LAMPUNG BARAT","SUKAU","18","01","041"
"LAMPUNG","KAB. LAMPUNG BARAT","SUMBER JAYA","18","01","060"
"LAMPUNG","KAB. LAMPUNG BARAT","SUOH","18","01","052"
"LAMPUNG","KAB. LAMPUNG BARAT","WAY TENONG","18","01","061"
"LAMPUNG","KAB. TANGGAMUS","AIR NANINGAN","18","02","032"
"LAMPUNG","KAB. TANGGAMUS","BANDAR NEGERI SEMUONG","18","02","012"
"LAMPUNG","KAB. TANGGAMUS","BULOK","18","02","101"
"LAMPUNG","KAB. TANGGAMUS","CUKUH BALAK","18","02","110"
"LAMPUNG","KAB. TANGGAMUS","GISTING","18","02","042"
"LAMPUNG","KAB. TANGGAMUS","GUNUNG ALIP","18","02","043"
"LAMPUNG","KAB. TANGGAMUS","KELUMBAYAN","18","02","111"
"LAMPUNG","KAB. TANGGAMUS","KELUMBAYAN BARAT","18","02","113"
"LAMPUNG","KAB. TANGGAMUS","KOTA AGUNG","18","02","020"
"LAMPUNG","KAB. TANGGAMUS","KOTA AGUNG BARAT","18","02","023"
"LAMPUNG","KAB. TANGGAMUS","KOTA AGUNG TIMUR","18","02","022"
"LAMPUNG","KAB. TANGGAMUS","LIMAU","18","02","112"
"LAMPUNG","KAB. TANGGAMUS","PEMATANG SAWA","18","02","021"
"LAMPUNG","KAB. TANGGAMUS","PUGUNG","18","02","050"
"LAMPUNG","KAB. TANGGAMUS","PULAU PANGGUNG","18","02","030"
"LAMPUNG","KAB. TANGGAMUS","SEMAKA","18","02","011"
"LAMPUNG","KAB. TANGGAMUS","SUMBEREJO","18","02","041"
"LAMPUNG","KAB. TANGGAMUS","TALANG PADANG","18","02","040"
"LAMPUNG","KAB. TANGGAMUS","ULUBELU","18","02","031"
"LAMPUNG","KAB. TANGGAMUS","WONOSOBO","18","02","010"
"LAMPUNG","KAB. LAMPUNG SELATAN","BAKAUHENI","18","03","132"
"LAMPUNG","KAB. LAMPUNG SELATAN","CANDIPURO","18","03","101"
"LAMPUNG","KAB. LAMPUNG SELATAN","JATI AGUNG","18","03","070"
"LAMPUNG","KAB. LAMPUNG SELATAN","KALIANDA","18","03","110"
"LAMPUNG","KAB. LAMPUNG SELATAN","KATIBUNG","18","03","090"
"LAMPUNG","KAB. LAMPUNG SELATAN","KETAPANG","18","03","131"
"LAMPUNG","KAB. LAMPUNG SELATAN","MERBAU MATARAM","18","03","091"
"LAMPUNG","KAB. LAMPUNG SELATAN","NATAR","18","03","060"
"LAMPUNG","KAB. LAMPUNG SELATAN","PALAS","18","03","120"
"LAMPUNG","KAB. LAMPUNG SELATAN","PENENGAHAN","18","03","130"
"LAMPUNG","KAB. LAMPUNG SELATAN","RAJABASA","18","03","111"
"LAMPUNG","KAB. LAMPUNG SELATAN","SIDOMULYO","18","03","100"
"LAMPUNG","KAB. LAMPUNG SELATAN","SRAGI","18","03","121"
"LAMPUNG","KAB. LAMPUNG SELATAN","TANJUNG BINTANG","18","03","080"
"LAMPUNG","KAB. LAMPUNG SELATAN","TANJUNG SARI","18","03","081"
"LAMPUNG","KAB. LAMPUNG SELATAN","WAY PANJI","18","03","102"
"LAMPUNG","KAB. LAMPUNG SELATAN","WAY SULAN","18","03","092"
"LAMPUNG","KAB. LAMPUNG TIMUR","BANDAR SRIBHAWONO","18","04","072"
"LAMPUNG","KAB. LAMPUNG TIMUR","BATANGHARI","18","04","020"
"LAMPUNG","KAB. LAMPUNG TIMUR","BATANGHARI NUBAN","18","04","092"
"LAMPUNG","KAB. LAMPUNG TIMUR","BRAJA SLEBAH","18","04","081"
"LAMPUNG","KAB. LAMPUNG TIMUR","BUMI AGUNG","18","04","091"
"LAMPUNG","KAB. LAMPUNG TIMUR","GUNUNG PELINDUNG","18","04","074"
"LAMPUNG","KAB. LAMPUNG TIMUR","JABUNG","18","04","060"
"LAMPUNG","KAB. LAMPUNG TIMUR","LABUHAN MARINGGAI","18","04","070"
"LAMPUNG","KAB. LAMPUNG TIMUR","LABUHAN RATU","18","04","082"
"LAMPUNG","KAB. LAMPUNG TIMUR","MARGA SEKAMPUNG","18","04","063"
"LAMPUNG","KAB. LAMPUNG TIMUR","MARGATIGA","18","04","040"
"LAMPUNG","KAB. LAMPUNG TIMUR","MATARAM BARU","18","04","071"
"LAMPUNG","KAB. LAMPUNG TIMUR","MELINTING","18","04","073"
"LAMPUNG","KAB. LAMPUNG TIMUR","METRO KIBANG","18","04","010"
"LAMPUNG","KAB. LAMPUNG TIMUR","PASIR SAKTI","18","04","061"
"LAMPUNG","KAB. LAMPUNG TIMUR","PEKALONGAN","18","04","100"
"LAMPUNG","KAB. LAMPUNG TIMUR","PURBOLINGGO","18","04","120"
"LAMPUNG","KAB. LAMPUNG TIMUR","RAMAN UTARA","18","04","110"
"LAMPUNG","KAB. LAMPUNG TIMUR","SEKAMPUNG","18","04","030"
"LAMPUNG","KAB. LAMPUNG TIMUR","SEKAMPUNG UDIK","18","04","050"
"LAMPUNG","KAB. LAMPUNG TIMUR","SUKADANA","18","04","090"
"LAMPUNG","KAB. LAMPUNG TIMUR","WAWAY KARYA","18","04","062"
"LAMPUNG","KAB. LAMPUNG TIMUR","WAY BUNGUR","18","04","121"
"LAMPUNG","KAB. LAMPUNG TIMUR","WAY JEPARA","18","04","080"
"LAMPUNG","KAB. LAMPUNG TENGAH","ANAK RATU AJI","18","05","014"
"LAMPUNG","KAB. LAMPUNG TENGAH","ANAK TUHA","18","05","013"
"LAMPUNG","KAB. LAMPUNG TENGAH","BANDAR MATARAM","18","05","101"
"LAMPUNG","KAB. LAMPUNG TENGAH","BANDAR SURABAYA","18","05","131"
"LAMPUNG","KAB. LAMPUNG TENGAH","BANGUNREJO","18","05","030"
"LAMPUNG","KAB. LAMPUNG TENGAH","BEKRI","18","05","041"
"LAMPUNG","KAB. LAMPUNG TENGAH","BUMI NABUNG","18","05","121"
"LAMPUNG","KAB. LAMPUNG TENGAH","BUMI RATU NUBAN","18","05","042"
"LAMPUNG","KAB. LAMPUNG TENGAH","GUNUNG SUGIH","18","05","040"
"LAMPUNG","KAB. LAMPUNG TENGAH","KALIREJO","18","05","020"
"LAMPUNG","KAB. LAMPUNG TENGAH","KOTA GAJAH","18","05","061"
"LAMPUNG","KAB. LAMPUNG TENGAH","PADANG RATU","18","05","010"
"LAMPUNG","KAB. LAMPUNG TENGAH","PUBIAN","18","05","012"
"LAMPUNG","KAB. LAMPUNG TENGAH","PUNGGUR","18","05","060"
"LAMPUNG","KAB. LAMPUNG TENGAH","PUTRA RUMBIA","18","05","122"
"LAMPUNG","KAB. LAMPUNG TENGAH","RUMBIA","18","05","120"
"LAMPUNG","KAB. LAMPUNG TENGAH","SELAGAI LINGGA","18","05","011"
"LAMPUNG","KAB. LAMPUNG TENGAH","SENDANG AGUNG","18","05","021"
"LAMPUNG","KAB. LAMPUNG TENGAH","SEPUTIH AGUNG","18","05","081"
"LAMPUNG","KAB. LAMPUNG TENGAH","SEPUTIH BANYAK","18","05","110"
"LAMPUNG","KAB. LAMPUNG TENGAH","SEPUTIH MATARAM","18","05","100"
"LAMPUNG","KAB. LAMPUNG TENGAH","SEPUTIH RAMAN","18","05","070"
"LAMPUNG","KAB. LAMPUNG TENGAH","SEPUTIH SURABAYA","18","05","130"
"LAMPUNG","KAB. LAMPUNG TENGAH","TERBANGGI BESAR","18","05","080"
"LAMPUNG","KAB. LAMPUNG TENGAH","TERUSAN NUNYAI","18","05","090"
"LAMPUNG","KAB. LAMPUNG TENGAH","TRIMURJO","18","05","050"
"LAMPUNG","KAB. LAMPUNG TENGAH","WAY PENGUBUAN","18","05","082"
"LAMPUNG","KAB. LAMPUNG TENGAH","WAY SEPUTIH","18","05","111"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG  KUNANG","18","06","032"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG BARAT","18","06","030"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG PEKURUN","18","06","033"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG SELATAN","18","06","050"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG SEMULI","18","06","051"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG SURAKARTA","18","06","061"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG TENGAH","18","06","031"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG TIMUR","18","06","060"
"LAMPUNG","KAB. LAMPUNG UTARA","ABUNG TINGGI","18","06","011"
"LAMPUNG","KAB. LAMPUNG UTARA","BLAMBANGAN PAGAR","18","06","052"
"LAMPUNG","KAB. LAMPUNG UTARA","BUKIT KEMUNING","18","06","010"
"LAMPUNG","KAB. LAMPUNG UTARA","BUNGA MAYANG","18","06","072"
"LAMPUNG","KAB. LAMPUNG UTARA","HULUSUNGKAI","18","06","081"
"LAMPUNG","KAB. LAMPUNG UTARA","KOTABUMI","18","06","040"
"LAMPUNG","KAB. LAMPUNG UTARA","KOTABUMI SELATAN","18","06","042"
"LAMPUNG","KAB. LAMPUNG UTARA","KOTABUMI UTARA","18","06","041"
"LAMPUNG","KAB. LAMPUNG UTARA","MUARA SUNGKAI","18","06","071"
"LAMPUNG","KAB. LAMPUNG UTARA","SUNGKAI  BARAT","18","06","073"
"LAMPUNG","KAB. LAMPUNG UTARA","SUNGKAI JAYA","18","06","074"
"LAMPUNG","KAB. LAMPUNG UTARA","SUNGKAI SELATAN","18","06","070"
"LAMPUNG","KAB. LAMPUNG UTARA","SUNGKAI TENGAH","18","06","082"
"LAMPUNG","KAB. LAMPUNG UTARA","SUNGKAI UTARA","18","06","080"
"LAMPUNG","KAB. LAMPUNG UTARA","TANJUNG RAJA","18","06","020"
"LAMPUNG","KAB. WAY KANAN","BAHUGA","18","07","050"
"LAMPUNG","KAB. WAY KANAN","BANJIT","18","07","010"
"LAMPUNG","KAB. WAY KANAN","BARADATU","18","07","020"
"LAMPUNG","KAB. WAY KANAN","BLAMBANGAN UMPU","18","07","040"
"LAMPUNG","KAB. WAY KANAN","BUAY  BAHUGA","18","07","051"
"LAMPUNG","KAB. WAY KANAN","BUMI AGUNG","18","07","052"
"LAMPUNG","KAB. WAY KANAN","GUNUNG LABUHAN","18","07","021"
"LAMPUNG","KAB. WAY KANAN","KASUI","18","07","030"
"LAMPUNG","KAB. WAY KANAN","NEGARA BATIN","18","07","061"
"LAMPUNG","KAB. WAY KANAN","NEGERI AGUNG","18","07","042"
"LAMPUNG","KAB. WAY KANAN","NEGERI BESAR","18","07","062"
"LAMPUNG","KAB. WAY KANAN","PAKUAN RATU","18","07","060"
"LAMPUNG","KAB. WAY KANAN","REBANG TANGKAS","18","07","031"
"LAMPUNG","KAB. WAY KANAN","UMPU SEMENGUK","18","07","043"
"LAMPUNG","KAB. WAY KANAN","WAY TUBA","18","07","041"
"LAMPUNG","KAB. TULANG BAWANG","BANJAR AGUNG","18","08","030"
"LAMPUNG","KAB. TULANG BAWANG","BANJAR BARU","18","08","032"
"LAMPUNG","KAB. TULANG BAWANG","BANJAR MARGO","18","08","031"
"LAMPUNG","KAB. TULANG BAWANG","DENTE TELADAS","18","08","057"
"LAMPUNG","KAB. TULANG BAWANG","GEDUNG AJI","18","08","040"
"LAMPUNG","KAB. TULANG BAWANG","GEDUNG AJI BARU","18","08","056"
"LAMPUNG","KAB. TULANG BAWANG","GEDUNG MENENG","18","08","053"
"LAMPUNG","KAB. TULANG BAWANG","MENGGALA","18","08","050"
"LAMPUNG","KAB. TULANG BAWANG","MENGGALA TIMUR","18","08","058"
"LAMPUNG","KAB. TULANG BAWANG","MERAKSA AJI","18","08","042"
"LAMPUNG","KAB. TULANG BAWANG","PENAWAR AJI","18","08","041"
"LAMPUNG","KAB. TULANG BAWANG","PENAWAR TAMA","18","08","051"
"LAMPUNG","KAB. TULANG BAWANG","RAWA PITU","18","08","055"
"LAMPUNG","KAB. TULANG BAWANG","RAWAJITU SELATAN","18","08","052"
"LAMPUNG","KAB. TULANG BAWANG","RAWAJITU TIMUR","18","08","054"
"LAMPUNG","KAB. PESAWARAN","GEDUNG TATAAN","18","09","050"
"LAMPUNG","KAB. PESAWARAN","KEDONDONG","18","09","030"
"LAMPUNG","KAB. PESAWARAN","MARGA PUNDUH","18","09","011"
"LAMPUNG","KAB. PESAWARAN","NEGERI KATON","18","09","060"
"LAMPUNG","KAB. PESAWARAN","PADANG CERMIN","18","09","020"
"LAMPUNG","KAB. PESAWARAN","PUNDUH PIDADA","18","09","010"
"LAMPUNG","KAB. PESAWARAN","TEGINENENG","18","09","070"
"LAMPUNG","KAB. PESAWARAN","TELUK PANDAN","18","09","021"
"LAMPUNG","KAB. PESAWARAN","WAY KHILAU","18","09","031"
"LAMPUNG","KAB. PESAWARAN","WAY LIMA","18","09","040"
"LAMPUNG","KAB. PESAWARAN","WAY RATAI","18","09","022"
"LAMPUNG","KAB. PRINGSEWU","ADI LUWIH","18","10","080"
"LAMPUNG","KAB. PRINGSEWU","AMBARAWA","18","10","020"
"LAMPUNG","KAB. PRINGSEWU","BANYUMAS","18","10","070"
"LAMPUNG","KAB. PRINGSEWU","GADING REJO","18","10","050"
"LAMPUNG","KAB. PRINGSEWU","PAGELARAN","18","10","030"
"LAMPUNG","KAB. PRINGSEWU","PAGELARAN UTARA","18","10","031"
"LAMPUNG","KAB. PRINGSEWU","PARDASUKA","18","10","010"
"LAMPUNG","KAB. PRINGSEWU","PRINGSEWU","18","10","040"
"LAMPUNG","KAB. PRINGSEWU","SUKOHARJO","18","10","060"
"LAMPUNG","KAB. MESUJI","MESUJI","18","11","050"
"LAMPUNG","KAB. MESUJI","MESUJI TIMUR","18","11","060"
"LAMPUNG","KAB. MESUJI","PANCA JAYA","18","11","030"
"LAMPUNG","KAB. MESUJI","RAWAJITU UTARA","18","11","070"
"LAMPUNG","KAB. MESUJI","SIMPANG PEMATANG","18","11","020"
"LAMPUNG","KAB. MESUJI","TANJUNG RAYA","18","11","040"
"LAMPUNG","KAB. MESUJI","WAY SERDANG","18","11","010"
"LAMPUNG","KAB. TULANG BAWANG BARAT","BATU PUTIH","18","12","061"
"LAMPUNG","KAB. TULANG BAWANG BARAT","GUNUNG AGUNG","18","12","070"
"LAMPUNG","KAB. TULANG BAWANG BARAT","GUNUNG TERANG","18","12","060"
"LAMPUNG","KAB. TULANG BAWANG BARAT","LAMBU KIBANG","18","12","050"
"LAMPUNG","KAB. TULANG BAWANG BARAT","PAGAR DEWA","18","12","040"
"LAMPUNG","KAB. TULANG BAWANG BARAT","TULANG BAWANG TENGAH","18","12","030"
"LAMPUNG","KAB. TULANG BAWANG BARAT","TULANG BAWANG UDIK","18","12","010"
"LAMPUNG","KAB. TULANG BAWANG BARAT","TUMI JAJAR","18","12","020"
"LAMPUNG","KAB. TULANG BAWANG BARAT","WAY KENANGA","18","12","080"
"LAMPUNG","KAB. PESISIR BARAT","BANGKUNAT","18","13","110"
"LAMPUNG","KAB. PESISIR BARAT","KARYA PENGGAWA","18","13","040"
"LAMPUNG","KAB. PESISIR BARAT","KRUI SELATAN","18","13","070"
"LAMPUNG","KAB. PESISIR BARAT","LEMONG","18","13","010"
"LAMPUNG","KAB. PESISIR BARAT","NGAMBUR","18","13","090"
"LAMPUNG","KAB. PESISIR BARAT","NGARAS","18","13","100"
"LAMPUNG","KAB. PESISIR BARAT","PESISIR SELATAN","18","13","080"
"LAMPUNG","KAB. PESISIR BARAT","PESISIR TENGAH","18","13","060"
"LAMPUNG","KAB. PESISIR BARAT","PESISIR UTARA","18","13","020"
"LAMPUNG","KAB. PESISIR BARAT","PULAU PISANG","18","13","030"
"LAMPUNG","KAB. PESISIR BARAT","WAY KRUI","18","13","050"
"LAMPUNG","KOTA BANDAR LAMPUNG","BUMI WARAS","18","71","021"
"LAMPUNG","KOTA BANDAR LAMPUNG","ENGGAL","18","71","061"
"LAMPUNG","KOTA BANDAR LAMPUNG","KEDAMAIAN","18","71","041"
"LAMPUNG","KOTA BANDAR LAMPUNG","KEDATON","18","71","080"
"LAMPUNG","KOTA BANDAR LAMPUNG","KEMILING","18","71","071"
"LAMPUNG","KOTA BANDAR LAMPUNG","LABUHAN RATU","18","71","083"
"LAMPUNG","KOTA BANDAR LAMPUNG","LANGKAPURA","18","71","072"
"LAMPUNG","KOTA BANDAR LAMPUNG","PANJANG","18","71","030"
"LAMPUNG","KOTA BANDAR LAMPUNG","RAJABASA","18","71","081"
"LAMPUNG","KOTA BANDAR LAMPUNG","SUKABUMI","18","71","091"
"LAMPUNG","KOTA BANDAR LAMPUNG","SUKARAME","18","71","090"
"LAMPUNG","KOTA BANDAR LAMPUNG","TANJUNG KARANG BARAT","18","71","070"
"LAMPUNG","KOTA BANDAR LAMPUNG","TANJUNG KARANG PUSAT","18","71","060"
"LAMPUNG","KOTA BANDAR LAMPUNG","TANJUNG KARANG TIMUR","18","71","040"
"LAMPUNG","KOTA BANDAR LAMPUNG","TANJUNG SENANG","18","71","082"
"LAMPUNG","KOTA BANDAR LAMPUNG","TELUK BETUNG BARAT","18","71","010"
"LAMPUNG","KOTA BANDAR LAMPUNG","TELUK BETUNG SELATAN","18","71","020"
"LAMPUNG","KOTA BANDAR LAMPUNG","TELUK BETUNG UTARA","18","71","050"
"LAMPUNG","KOTA BANDAR LAMPUNG","TELUKBETUNG TIMUR","18","71","011"
"LAMPUNG","KOTA BANDAR LAMPUNG","WAY HALIM","18","71","092"
"LAMPUNG","KOTA METRO","METRO BARAT","18","72","012"
"LAMPUNG","KOTA METRO","METRO PUSAT","18","72","022"
"LAMPUNG","KOTA METRO","METRO SELATAN","18","72","011"
"LAMPUNG","KOTA METRO","METRO TIMUR","18","72","021"
"LAMPUNG","KOTA METRO","METRO UTARA","18","72","023"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","BAKAM","19","01","092"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","BELINYU","19","01","130"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","MENDO BARAT","19","01","070"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","MERAWANG","19","01","080"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","PEMALI","19","01","091"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","PUDING BESAR","19","01","081"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","RIAU SILIP","19","01","131"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA","SUNGAILIAT","19","01","090"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG","BADAU","19","02","061"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG","MEMBALONG","19","02","010"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG","SELAT NASIK","19","02","063"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG","SIJUK","19","02","062"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG","TANJUNGPANDAN","19","02","060"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","JEBUS","19","03","050"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","KELAPA","19","03","010"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","MENTOK","19","03","030"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","PARITTIGA","19","03","051"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","SIMPANG TERITIP","19","03","040"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA BARAT","TEMPILANG","19","03","020"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","KOBA","19","04","010"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","LUBUK BESAR","19","04","011"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","NAMANG","19","04","021"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","PANGKALAN BARU","19","04","020"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","SIMPANG KATIS","19","04","040"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA TENGAH","SUNGAI SELAN","19","04","030"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","AIR GEGAS","19","05","040"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","KEPULAUAN PONGOK","19","05","051"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","LEPAR PONGOK","19","05","050"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","PAYUNG","19","05","010"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","PULAU BESAR","19","05","011"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","SIMPANG RIMBA","19","05","020"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","TOBOALI","19","05","030"
"KEPULAUAN BANGKA BELITUNG","KAB. BANGKA SELATAN","TUKAK SADAI","19","05","031"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","DAMAR","19","06","031"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","DENDANG","19","06","010"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","GANTUNG","19","06","020"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","KELAPA KAMPIT","19","06","040"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","MANGGAR","19","06","030"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","SIMPANG PESAK","19","06","011"
"KEPULAUAN BANGKA BELITUNG","KAB. BELITUNG TIMUR","SIMPANG RENGGIANG","19","06","021"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","BUKIT INTAN","19","71","020"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","GABEK","19","71","031"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","GERUNGGANG","19","71","041"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","GIRIMAYA","19","71","021"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","PANGKAL BALAM","19","71","030"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","RANGKUI","19","71","010"
"KEPULAUAN BANGKA BELITUNG","KOTA PANGKAL PINANG","TAMAN SARI","19","71","040"
"KEPULAUAN RIAU","KAB. KARIMUN","BELAT","21","01","024"
"KEPULAUAN RIAU","KAB. KARIMUN","BURU","21","01","031"
"KEPULAUAN RIAU","KAB. KARIMUN","DURAI","21","01","011"
"KEPULAUAN RIAU","KAB. KARIMUN","KARIMUN","21","01","030"
"KEPULAUAN RIAU","KAB. KARIMUN","KUNDUR","21","01","020"
"KEPULAUAN RIAU","KAB. KARIMUN","KUNDUR BARAT","21","01","022"
"KEPULAUAN RIAU","KAB. KARIMUN","KUNDUR UTARA","21","01","021"
"KEPULAUAN RIAU","KAB. KARIMUN","MERAL","21","01","032"
"KEPULAUAN RIAU","KAB. KARIMUN","MERAL BARAT","21","01","034"
"KEPULAUAN RIAU","KAB. KARIMUN","MORO","21","01","010"
"KEPULAUAN RIAU","KAB. KARIMUN","SELAT GELAM","21","01","035"
"KEPULAUAN RIAU","KAB. KARIMUN","SUGIE BESAR","21","01","012"
"KEPULAUAN RIAU","KAB. KARIMUN","TEBING","21","01","033"
"KEPULAUAN RIAU","KAB. KARIMUN","UNGAR","21","01","023"
"KEPULAUAN RIAU","KAB. BINTAN","BINTAN PESISIR","21","02","063"
"KEPULAUAN RIAU","KAB. BINTAN","BINTAN TIMUR","21","02","060"
"KEPULAUAN RIAU","KAB. BINTAN","BINTAN UTARA","21","02","050"
"KEPULAUAN RIAU","KAB. BINTAN","GUNUNG KIJANG","21","02","061"
"KEPULAUAN RIAU","KAB. BINTAN","MANTANG","21","02","062"
"KEPULAUAN RIAU","KAB. BINTAN","SERI KUALA LOBAM","21","02","052"
"KEPULAUAN RIAU","KAB. BINTAN","TAMBELAN","21","02","070"
"KEPULAUAN RIAU","KAB. BINTAN","TELUK BINTAN","21","02","040"
"KEPULAUAN RIAU","KAB. BINTAN","TELUK SEBONG","21","02","051"
"KEPULAUAN RIAU","KAB. BINTAN","TOAPAYA","21","02","064"
"KEPULAUAN RIAU","KAB. NATUNA","BUNGURAN BARAT","21","03","040"
"KEPULAUAN RIAU","KAB. NATUNA","BUNGURAN BATUBI","21","03","044"
